item_number,description,category,item_link,parts_link,release_year,parts_id,parts_description
cty0943,Sports Car Driver - Female,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0943,https://www.bricklink.com/catalogItemInv.asp?M=cty0943,2018,85974,"Bright Light Yellow Minifigure, Hair Female Mid-Length with Part over Right Shoulder "
cty0943,Sports Car Driver - Female,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0943,https://www.bricklink.com/catalogItemInv.asp?M=cty0943,2018,973pb1978c01,Bright Pink Torso Female Top with Dark Pink Stripes and Flower Necklace Pattern / Yellow Arms / Yellow Hands 
cty0943,Sports Car Driver - Female,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0943,https://www.bricklink.com/catalogItemInv.asp?M=cty0943,2018,970c00,White Hips  and Legs Plain 
cty0943,Sports Car Driver - Female,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0943,https://www.bricklink.com/catalogItemInv.asp?M=cty0943,2018,3626cpb1277,"Yellow Minifigure, Head Dual Sided Female Black Eyebrows, Dark Pink Lips, Eyelashes / Sunglasses with Medium Lavender Frames Pattern - Hollow Stud "
cty1073,"Sports Car Driver, Light Bluish Gray Hoodie with Dark Red Shirt, Tan Hair Swept Back Tousled",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1073,https://www.bricklink.com/catalogItemInv.asp?M=cty1073,2019,970c00,Dark Bluish Gray Hips  and Legs Plain 
cty1073,"Sports Car Driver, Light Bluish Gray Hoodie with Dark Red Shirt, Tan Hair Swept Back Tousled",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1073,https://www.bricklink.com/catalogItemInv.asp?M=cty1073,2019,973pb2066c02,Light Bluish Gray Torso Hooded Sweatshirt Open with Drawstrings over Dark Red Top Pattern / Light Bluish Gray Arms / Yellow Hands 
cty1073,"Sports Car Driver, Light Bluish Gray Hoodie with Dark Red Shirt, Tan Hair Swept Back Tousled",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1073,https://www.bricklink.com/catalogItemInv.asp?M=cty1073,2019,43753,"Tan Minifigure, Hair Swept Back Tousled "
cty1073,"Sports Car Driver, Light Bluish Gray Hoodie with Dark Red Shirt, Tan Hair Swept Back Tousled",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1073,https://www.bricklink.com/catalogItemInv.asp?M=cty1073,2019,3626cpb1933,"Yellow Minifigure, Head Glasses with Silver Sunglasses, Black Eyebrows Wavy, Thin Grin Pattern - Hollow Stud "
cty1218,"Statue - Light Bluish Gray Forestmen's Hat, Dark Bluish Gray Hands",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1218,https://www.bricklink.com/catalogItemInv.asp?M=cty1218,2020,970c00,Light Bluish Gray Hips  and Legs Plain 
cty1218,"Statue - Light Bluish Gray Forestmen's Hat, Dark Bluish Gray Hands",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1218,https://www.bricklink.com/catalogItemInv.asp?M=cty1218,2020,3626c,"Light Bluish Gray Minifigure, Head (Plain) - Hollow Stud "
cty1218,"Statue - Light Bluish Gray Forestmen's Hat, Dark Bluish Gray Hands",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1218,https://www.bricklink.com/catalogItemInv.asp?M=cty1218,2020,88489,"Light Bluish Gray Minifigure, Headgear Hat, Forestmen's (Reissue with Blind Hole for Feather) "
cty1218,"Statue - Light Bluish Gray Forestmen's Hat, Dark Bluish Gray Hands",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1218,https://www.bricklink.com/catalogItemInv.asp?M=cty1218,2020,973c47,Light Bluish Gray Torso Plain / Light Bluish Gray Arms / Dark Bluish Gray Hands 
cty0989,Statue - Pearl Gold with Metallic Gold Fire Helmet,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0989,https://www.bricklink.com/catalogItemInv.asp?M=cty0989,2019,3834,"Metallic Gold Minifigure, Headgear Fire Helmet "
cty0989,Statue - Pearl Gold with Metallic Gold Fire Helmet,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0989,https://www.bricklink.com/catalogItemInv.asp?M=cty0989,2019,970c00,Pearl Gold Hips  and Legs Plain 
cty0989,Statue - Pearl Gold with Metallic Gold Fire Helmet,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0989,https://www.bricklink.com/catalogItemInv.asp?M=cty0989,2019,3626c,"Pearl Gold Minifigure, Head (Plain) - Hollow Stud "
cty0989,Statue - Pearl Gold with Metallic Gold Fire Helmet,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0989,https://www.bricklink.com/catalogItemInv.asp?M=cty0989,2019,973c00,Pearl Gold Torso Plain  / Same Color Arms / Same Color Hands 
cty1190,"Steward - Male, Black Hair, Dark Blue Suit with Striped Tie, Light Bluish Gray Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1190,https://www.bricklink.com/catalogItemInv.asp?M=cty1190,2020,3901,"Black Minifigure, Hair Male "
cty1190,"Steward - Male, Black Hair, Dark Blue Suit with Striped Tie, Light Bluish Gray Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1190,https://www.bricklink.com/catalogItemInv.asp?M=cty1190,2020,973pb3949c01,"Dark Blue Torso Suit with Pockets over White Shirt, Gold and Dark Orange Striped Tie, Gold Buttons and Logo Pin Pattern / Dark Blue Arms / Yellow Hands "
cty1190,"Steward - Male, Black Hair, Dark Blue Suit with Striped Tie, Light Bluish Gray Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1190,https://www.bricklink.com/catalogItemInv.asp?M=cty1190,2020,970c00,Light Bluish Gray Hips  and Legs Plain 
cty1190,"Steward - Male, Black Hair, Dark Blue Suit with Striped Tie, Light Bluish Gray Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1190,https://www.bricklink.com/catalogItemInv.asp?M=cty1190,2020,3626cpb1213,"Yellow Minifigure, Head Beard Black Angular, Pupils, Teeth Pattern - Hollow Stud "
cty1016,Stilt Walker,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1016,https://www.bricklink.com/catalogItemInv.asp?M=cty1016,2019,27149,"Dark Purple Minifigure, Headgear Hat, Top Hat with Ribbon "
cty1016,Stilt Walker,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1016,https://www.bricklink.com/catalogItemInv.asp?M=cty1016,2019,14716,Medium Azure Brick 1 x 1 x 3 
cty1016,Stilt Walker,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1016,https://www.bricklink.com/catalogItemInv.asp?M=cty1016,2019,970c00,Medium Azure Hips  and Legs Plain 
cty1016,Stilt Walker,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1016,https://www.bricklink.com/catalogItemInv.asp?M=cty1016,2019,973pb3540c01,Red Torso Shirt with Tan Tie and Dark Blue Suspenders Pattern / Red Arms / Yellow Hands 
cty1016,Stilt Walker,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1016,https://www.bricklink.com/catalogItemInv.asp?M=cty1016,2019,3626cpb1569,"Yellow Minifigure, Head Black Eyebrows, White Pupils, Chin Dimple, Open Mouth Smile with Teeth Pattern - Hollow Stud "
cty0939,Street Performer,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0939,https://www.bricklink.com/catalogItemInv.asp?M=cty0939,2018,98385,"Black Minifigure, Hair Spiked "
cty0939,Street Performer,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0939,https://www.bricklink.com/catalogItemInv.asp?M=cty0939,2018,973pb2513c01,Dark Blue Torso Plaid Button Shirt Front and Back Pattern / Dark Blue Arms / Yellow Hands 
cty0939,Street Performer,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0939,https://www.bricklink.com/catalogItemInv.asp?M=cty0939,2018,970c00,Dark Bluish Gray Hips  and Legs Plain 
cty0939,Street Performer,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0939,https://www.bricklink.com/catalogItemInv.asp?M=cty0939,2018,25376,Orange Minifigure Scarf Long Wrapped 
cty0939,Street Performer,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0939,https://www.bricklink.com/catalogItemInv.asp?M=cty0939,2018,3626cpb1966,"Yellow Minifigure, Head Male Smirk, Peach Dimple, Pupils, Stubble Beard, Moustache, and Sideburns Pattern - Hollow Stud "
cty1104,Street Racer,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1104,https://www.bricklink.com/catalogItemInv.asp?M=cty1104,2020,13785,"Black Minifigure, Hair Female Ponytail and Fringe "
cty1104,Street Racer,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1104,https://www.bricklink.com/catalogItemInv.asp?M=cty1104,2020,970c00,Dark Bluish Gray Hips  and Legs Plain 
cty1104,Street Racer,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1104,https://www.bricklink.com/catalogItemInv.asp?M=cty1104,2020,973pb3780c01,"Dark Green Torso Hoodie with Bright Green Drawstrings and Waist, Equalizer Bars Pattern / Dark Green Arms / Yellow Hands "
cty1104,Street Racer,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1104,https://www.bricklink.com/catalogItemInv.asp?M=cty1104,2020,3626cpb1746,"Yellow Minifigure, Head Female Black Eyebrows, Left Raised, Eyelashes, Peach Lips, Smirk Pattern - Hollow Stud "
cty1140,"Street Sweeper Operator - Male, Orange Safety Jacket, Reflective Stripe, Sand Blue Hoodie, Orange Legs, Dark Blue Cap with Hole, Smirk",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1140,https://www.bricklink.com/catalogItemInv.asp?M=cty1140,2020,11303,"Dark Blue Minifigure, Headgear Cap - Short Curved Bill with Seams and Hole on Top "
cty1140,"Street Sweeper Operator - Male, Orange Safety Jacket, Reflective Stripe, Sand Blue Hoodie, Orange Legs, Dark Blue Cap with Hole, Smirk",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1140,https://www.bricklink.com/catalogItemInv.asp?M=cty1140,2020,970c00,Orange Hips  and Legs Plain 
cty1140,"Street Sweeper Operator - Male, Orange Safety Jacket, Reflective Stripe, Sand Blue Hoodie, Orange Legs, Dark Blue Cap with Hole, Smirk",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1140,https://www.bricklink.com/catalogItemInv.asp?M=cty1140,2020,973pb1895c01,"Orange Torso Construction Jacket over Sand Blue Hoodie, Reflective Stripe, Zipper Pockets, Dark Orange Belt with Pouch and Radio Pattern / Orange Arms / Dark Bluish Gray Hands "
cty1140,"Street Sweeper Operator - Male, Orange Safety Jacket, Reflective Stripe, Sand Blue Hoodie, Orange Legs, Dark Blue Cap with Hole, Smirk",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1140,https://www.bricklink.com/catalogItemInv.asp?M=cty1140,2020,3626cpb2385,"Yellow Minifigure, Head Black Eyebrows, White Pupils, Cheek Lines, Smirk Pattern - Hollow Stud "
cty1397,"Stunt Plane Pilot - Dark Azure Jacket, Dark Blue Legs, White Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1397,https://www.bricklink.com/catalogItemInv.asp?M=cty1397,2022,973pb4586c01," Dark Azure Torso Jacket, White Shoulders, Red Zippers and Stripes Pattern / White Arms / Dark Bluish Gray Hands "
cty1397,"Stunt Plane Pilot - Dark Azure Jacket, Dark Blue Legs, White Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1397,https://www.bricklink.com/catalogItemInv.asp?M=cty1397,2022,970c00,Dark Blue Hips  and Legs Plain 
cty1397,"Stunt Plane Pilot - Dark Azure Jacket, Dark Blue Legs, White Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1397,https://www.bricklink.com/catalogItemInv.asp?M=cty1397,2022,41805,"Trans-Light Blue Minifigure, Visor Flight Helmet "
cty1397,"Stunt Plane Pilot - Dark Azure Jacket, Dark Blue Legs, White Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1397,https://www.bricklink.com/catalogItemInv.asp?M=cty1397,2022,93560,"White Minifigure, Headgear Helmet Sports/Flight "
cty1397,"Stunt Plane Pilot - Dark Azure Jacket, Dark Blue Legs, White Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1397,https://www.bricklink.com/catalogItemInv.asp?M=cty1397,2022,3626cpb1966,"Yellow Minifigure, Head Male Smirk, Peach Dimple, Pupils, Stubble Beard, Moustache, and Sideburns Pattern - Hollow Stud "
cty1308,Stuntman,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1308,https://www.bricklink.com/catalogItemInv.asp?M=cty1308,2021,970c00,Orange Hips  and Legs Plain 
cty1308,Stuntman,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1308,https://www.bricklink.com/catalogItemInv.asp?M=cty1308,2021,2447,"Trans-Clear Minifigure, Visor Standard "
cty1308,Stuntman,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1308,https://www.bricklink.com/catalogItemInv.asp?M=cty1308,2021,2446,"White Minifigure, Headgear Helmet Motorcycle (Standard) "
cty1308,Stuntman,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1308,https://www.bricklink.com/catalogItemInv.asp?M=cty1308,2021,973pb3407c01,"White Torso Jacket with Orange Spiral, 'ViTA RUSH' Logo Pattern on Front and Back / White Arm Left / Bright Light Orange Arm Right / Dark Bluish Gray Hands "
cty1308,Stuntman,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1308,https://www.bricklink.com/catalogItemInv.asp?M=cty1308,2021,3626cpb2097,"Yellow Minifigure, Head Male Dark Brown Eyebrows, Open Mouth Smile with White Teeth and Red Tongue Pattern - Hollow Stud "
cty1325,"Stuntz Announcer, Spiky Bright Light Yellow Hair, White Legs, Red Jacket over Lime Shirt",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1325,https://www.bricklink.com/catalogItemInv.asp?M=cty1325,2021,98385,"Bright Light Yellow Minifigure, Hair Spiked "
cty1325,"Stuntz Announcer, Spiky Bright Light Yellow Hair, White Legs, Red Jacket over Lime Shirt",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1325,https://www.bricklink.com/catalogItemInv.asp?M=cty1325,2021,973pb4470c01,"Red Torso Jacket, Orange and Yellow Flames, Lime Shirt, Lightning Bolt Pattern / Red Arms / Yellow Hands "
cty1325,"Stuntz Announcer, Spiky Bright Light Yellow Hair, White Legs, Red Jacket over Lime Shirt",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1325,https://www.bricklink.com/catalogItemInv.asp?M=cty1325,2021,970c00,White Hips  and Legs Plain 
cty1325,"Stuntz Announcer, Spiky Bright Light Yellow Hair, White Legs, Red Jacket over Lime Shirt",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1325,https://www.bricklink.com/catalogItemInv.asp?M=cty1325,2021,3626cpb2898,"Yellow Minifigure, Head Black Eyebrows, Beard, Open Mouth Grin, White Teeth, Red Tongue Pattern - Hollow Stud "
cty1316,Stuntz Clown,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1316,https://www.bricklink.com/catalogItemInv.asp?M=cty1316,2021,2446,"Bright Green Minifigure, Headgear Helmet Motorcycle (Standard) "
cty1316,Stuntz Clown,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1316,https://www.bricklink.com/catalogItemInv.asp?M=cty1316,2021,973pb4453c01,"Bright Green Torso Button Up Shirt, Orange Bow Tie with Polka Dots, Yellow Apron with 'VITA RUSH' Logo, Silver Stripe Pattern / Bright Green Arms / Orange Hands "
cty1316,Stuntz Clown,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1316,https://www.bricklink.com/catalogItemInv.asp?M=cty1316,2021,970c00,Bright Light Orange Hips  and Legs Plain 
cty1316,Stuntz Clown,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1316,https://www.bricklink.com/catalogItemInv.asp?M=cty1316,2021,35480,"Red Plate, Round 1 x 2 with Open Studs "
cty1316,Stuntz Clown,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1316,https://www.bricklink.com/catalogItemInv.asp?M=cty1316,2021,24246,"Red Tile, Round 1 x 1 Half Circle Extended "
cty1316,Stuntz Clown,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1316,https://www.bricklink.com/catalogItemInv.asp?M=cty1316,2021,30090,"Trans-Orange Minifigure, Visor Scuba Diver Mask "
cty1316,Stuntz Clown,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1316,https://www.bricklink.com/catalogItemInv.asp?M=cty1316,2021,3626cpb2889,"White Minifigure, Head Dual Sided Clown Bright Green Eyebrows and Lips, Orange Circles on Cheeks, Red Tongue, Open Smile / Scared Pattern - Hollow Stud "
cty1314,"Stuntz Crew, Female, White Cap, 'VITA RUSH' Logo, Dark Azure Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1314,https://www.bricklink.com/catalogItemInv.asp?M=cty1314,2021,35660pb03,"Bright Light Yellow Minifigure, Hair Combo, Hair with Hat, Ponytail with White Ball Cap Pattern "
cty1314,"Stuntz Crew, Female, White Cap, 'VITA RUSH' Logo, Dark Azure Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1314,https://www.bricklink.com/catalogItemInv.asp?M=cty1314,2021,970c00,Dark Azure Hips  and Legs Plain 
cty1314,"Stuntz Crew, Female, White Cap, 'VITA RUSH' Logo, Dark Azure Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1314,https://www.bricklink.com/catalogItemInv.asp?M=cty1314,2021,973pb3407c01,"White Torso Jacket with Orange Spiral, 'ViTA RUSH' Logo Pattern on Front and Back / White Arm Left / Bright Light Orange Arm Right / Dark Bluish Gray Hands "
cty1314,"Stuntz Crew, Female, White Cap, 'VITA RUSH' Logo, Dark Azure Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1314,https://www.bricklink.com/catalogItemInv.asp?M=cty1314,2021,3626cpb2635,"Yellow Minifigure, Head Dual Sided Female Lavender Lips, Black Eyebrows, Freckles, Open Mouth with Teeth, Smile / Angry with Glasses Pattern - Hollow Stud "
cty1330,"Stuntz Driver, Black Hair, Sand Blue Denim Jacket, Black Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1330,https://www.bricklink.com/catalogItemInv.asp?M=cty1330,2021,970c00,Black Hips  and Legs Plain 
cty1330,"Stuntz Driver, Black Hair, Sand Blue Denim Jacket, Black Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1330,https://www.bricklink.com/catalogItemInv.asp?M=cty1330,2021,29634,"Black Minifigure, Hair Female Very Curly, Parted in Middle "
cty1330,"Stuntz Driver, Black Hair, Sand Blue Denim Jacket, Black Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1330,https://www.bricklink.com/catalogItemInv.asp?M=cty1330,2021,973pb4466c01,"Sand Blue Torso Denim Vest with Pockets, White Shirt, Red Rose Pattern / Yellow Arms / Dark Brown Hands "
cty1330,"Stuntz Driver, Black Hair, Sand Blue Denim Jacket, Black Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1330,https://www.bricklink.com/catalogItemInv.asp?M=cty1330,2021,3626cpb1778,"Yellow Minifigure, Head Female Black and Silver Sunglasses, Black Eyebrows, Peach Lips Pattern - Hollow Stud "
cty1320,"Stuntz Driver, Black Helmet, Animal Mouth Shirt, Black Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1320,https://www.bricklink.com/catalogItemInv.asp?M=cty1320,2021,970c00,Black Hips  and Legs Plain 
