"","X","item_number","description","category","item_link","minifigs_link","color_link","Name","ID","PriceLink","hexCode"
"310",452,"3626pb3403","Minifigure, Head Dual Sided Reddish Brown Eyebrows, Medium Nougat Freckles, Scowl / Black and Bright Light Blue Mask with Bright Light Yellow Eyes Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3403","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3403&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3403#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3403&ColorID=3","#f3d000"
"311",454,"3626pb3366","Minifigure, Head Dual Sided Reddish Brown Eyebrows, Nougat Scar, White Bandage, Lopsided Grin / Black and Red Mask with Bright Light Yellow Eye Holes, Open Mouth Scowl with Teeth Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3366","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3366&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3366#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3366&ColorID=3","#f3d000"
"312",455,"3626pb3211","Minifigure, Head Dual Sided Small Black Eyebrows, Dark Red Glasses, Sad / Eyes Closed Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3211","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3211&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3211#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3211&ColorID=3","#f3d000"
"313",457,"3626pb3377","Minifigure, Head Dual Sided Thick Black Eyebrows One Raised, Chin Dimple, Open Mouth Crooked Smile / Open Mouth Scowl Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3377","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3377&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3377#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3377&ColorID=90","#faccae"
"314",458,"3626pb3374","Minifigure, Head Dual Sided Thick Black Eyebrows, Glasses, Nougat Lightning Scar, Medium Nougat Chin Dimple, Grin / Surprised Open Mouth Smile with Top Teeth Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3374","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3374&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3374#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3374&ColorID=90","#faccae"
"315",460,"3626pb3387","Minifigure, Head Dual Sided Thick Black Eyebrows, Open Mouth Smile with Top Teeth and Tongue / Black and Dark Red Mask, Frown Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3387","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3387&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3387#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3387&ColorID=3","#f3d000"
"316",461,"3626pb3491","Minifigure, Head Dual Sided White and Light Bluish Gray Eyebrows and Beard, Black Round Glasses, Closed Mouth / Open Mouth Smile Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3491","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3491&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3491#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3491&ColorID=3","#f3d000"
"317",462,"3626pb3271","Minifigure, Head Dual Sided White Bushy Eyebrows, Medium Nougat Wrinkles and Cheek Lines, Black Glasses, Frown / Smile Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3271","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3271&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3271#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3271&ColorID=90","#faccae"
"318",463,"3626pb3430","Minifigure, Head Dual Sided White Eyebrows, Reddish Brown Glasses with Nougat Lenses, Closed Eyes, Chin Dimple, Wrinkles, Grin / Open Mouth Smile Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3430","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3430&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3430#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3430&ColorID=3","#f3d000"
"319",468,"3626pb3218","Minifigure, Head Female Black Eyebrows and Eyelashes, Dark Brown Lips, and Closed Mouth Smile Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3218","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3218&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3218#T=C","Reddish Brown",88,"https://www.bricklink.com/catalogPG.asp?P=3626pb3218&ColorID=88","#843419"
"320",470,"3626pb3487","Minifigure, Head Female Black Eyebrows, Dark Tan Braided Headband, Nougat Lips, Open Mouth Smile with Top Teeth and Red Tongue Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3487","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3487&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3487#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3487&ColorID=3","#f3d000"
"321",471,"3626pb3202","Minifigure, Head Female Black Eyebrows, Eyelashes, Medium Nougat Dimples, Nougat Lips, Grin Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3202","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3202&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3202#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3202&ColorID=3","#f3d000"
"322",473,"3626pb3370","Minifigure, Head Female Goggles with Silver Frames and Red Lenses, Red Lips and Open Mouth Scowl Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3370","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3370&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3370#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3370&ColorID=3","#f3d000"
"323",475,"3626pb3380","Minifigure, Head Female Red Bushy Eyebrows, Orange Lips, Dark Tan Scuff Mark, and Bared Teeth Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3380","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3380&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3380#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3380&ColorID=3","#f3d000"
"324",476,"3626pb3273","Minifigure, Head Female Reddish Brown Eyebrows, Coral Lips, Open Mouth Smile with Teeth Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3273","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3273&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3273#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3273&ColorID=90","#faccae"
"325",477,"3626pb3396","Minifigure, Head Female Reddish Brown Eyebrows, Dark Tan Chin Dimple and Forehead Crease, Dark Pink Lips, Frown Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3396","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3396&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3396#T=C","Tan",2,"https://www.bricklink.com/catalogPG.asp?P=3626pb3396&ColorID=2","#dbc69a"
"326",478,"3626pb3376","Minifigure, Head Female, Black Eyebrows One Raised, White Pupils, and Open Mouth Crooked Smile Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3376","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3376&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3376#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3376&ColorID=3","#f3d000"
"327",479,"3626pb3404","Minifigure, Head Glasses with Lime Ski Goggles with Dark Turquoise and Medium Azure Highlights, Medium Nougat Chin Dimple, Smirk Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3404","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3404&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3404#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3404&ColorID=3","#f3d000"
"328",486,"3626pb3256","Minifigure, Head Reddish Brown Bushy Eyebrows, Medium Nougat Cheek Lines, Wrinkles, and Chin Dimple, Grin Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3256","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3256&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3256#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3256&ColorID=90","#faccae"
"329",487,"3626pb3237","Minifigure, Head Stern Black Eyebrows, Dark Brown Cheek Lines and Chin Dimple Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3237","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3237&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3237#T=C","Medium Brown",240,"https://www.bricklink.com/catalogPG.asp?P=3626pb3237&ColorID=240","#a16c42"
"330",488,"3626pb3269","Minifigure, Head Thick Black Eyebrows, Medium Nougat Chin Dimple and Forehead Lines, Neutral Pattern (Sandman)",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3269","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3269&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3269#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3269&ColorID=90","#faccae"
"331",489,"3626pb3372","Minifigure, Head Thick Black Eyebrows, Stubble Sideburns, Medium Nougat Scar, and Closed Mouth Lopsided Grin Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3372","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3372&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3372#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3372&ColorID=3","#f3d000"
"332",491,"3626pb3415","Minifigure, Head White Eyebrows and Beard, Gold Rimmed Glasses, Medium Nougat Forehead Crease and Age Lines, Open Mouth Smile Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3415","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3415&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3415#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3415&ColorID=90","#faccae"
"333",531,"3626pb3615","Minifigure, Head Black Bushy Eyebrows, Medium Nougat Dimples and Sunken Eyes, Wide Grin Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3615","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3615&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3615#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3615&ColorID=90","#faccae"
"334",532,"3626pb3520","Minifigure, Head Black Eyebrow, White and Medium Azure Cyborg Eyepiece, Medium Nougat Chin Dimple, Lopsided Open Mouth Grin with Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3520","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3520&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3520#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3520&ColorID=3","#f3d000"
"335",535,"3626pb3569","Minifigure, Head Black Eyebrows and Goatee, Dark Orange Cheek Lines and Chin Dimple, Dark Bluish Gray Tattoo, Neutral Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3569","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3569&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3569#T=C","Nougat",28,"https://www.bricklink.com/catalogPG.asp?P=3626pb3569&ColorID=28","#f8ae79"
"336",537,"3626pb3600","Minifigure, Head Black Eyebrows, Curly Moustache, and Striped Sideburns, Dark Tan Stubble, Medium Nougat Chin Dimple, Grin Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3600","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3600&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3600#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3600&ColorID=3","#f3d000"
"337",538,"3626pb3638","Minifigure, Head Black Eyebrows, Dark Bluish Gray and Dark Silver Sunglasses, Lopsided Open Mouth Smile with Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3638","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3638&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3638#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3638&ColorID=3","#f3d000"
"338",539,"3626pb3658","Minifigure, Head Black Eyebrows, Dark Brown Chin Dimple, Lopsided Grin Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3658","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3658&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3658#T=C","Reddish Brown",88,"https://www.bricklink.com/catalogPG.asp?P=3626pb3658&ColorID=88","#843419"
"339",542,"3626pb3706","Minifigure, Head Black Eyebrows, Medium Nougat Cheek Lines and Chin Dimple, Silver Headset, Open Mouth with Top Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3706","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3706&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3706#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3706&ColorID=90","#faccae"
"340",543,"3626pb3589","Minifigure, Head Black Eyebrows, Moustache, and Goatee, Dark Brown Cheek Lines and Chin Dimple, Neutral Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3589","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3589&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3589#T=C","Reddish Brown",88,"https://www.bricklink.com/catalogPG.asp?P=3626pb3589&ColorID=88","#843419"
"341",545,"3626pb3552","Minifigure, Head Black Glasses, Gold Monocle with Dark Azure and Medium Azure Lens, Clear Left Lens, Silver Beard and Moustache Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3552","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3552&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3552#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3552&ColorID=3","#f3d000"
"342",546,"3626pb3545","Minifigure, Head Black Thick Eyebrows, Mutton Chops and Goatee Stubble, Sunglasses with Gold Lenses and White Reflections, Medium Nougat Dimple, Stern Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3545","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3545&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3545#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3545&ColorID=3","#f3d000"
"343",548,"3626pb3513","Minifigure, Head Child Black Eyebrow and Glasses, Dark Turquoise Eye Patch with White Dots, Nougat Freckles, Open Mouth Smile with Teeth and Red Tongue Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3513","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3513&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3513#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3513&ColorID=3","#f3d000"
"344",549,"3626pb3611","Minifigure, Head Dark Bluish Gray Eyebrows, Black Eye Right and Monocle Left, White Moustache and Goatee and Dark Orange Wrinkles Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3611","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3611&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3611#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3611&ColorID=3","#f3d000"
"345",551,"3626pb3692","Minifigure, Head Dark Bluish Gray Eyebrows, Moustache and Sideburns, Medium Nougat Dimples and Lines, Neutral Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3692","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3692&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3692#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3692&ColorID=90","#faccae"
"346",553,"3626pb3735","Minifigure, Head Dark Bluish Gray Thick Eyebrows, Black Round Glasses, Dark Orange Wrinkle, Cheek Lines and Chin Dimple, Closed Mouth Smile Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3735","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3735&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3735#T=C","Nougat",28,"https://www.bricklink.com/catalogPG.asp?P=3626pb3735&ColorID=28","#f8ae79"
"347",554,"3626pb3565","Minifigure, Head Dark Brown Eyebrows and Goatee, Black Mouth, Red Glasses with Yellow Lenses Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3565","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3565&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3565#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3565&ColorID=90","#faccae"
"348",555,"3626pb3623","Minifigure, Head Dark Brown Eyebrows and Moustache, Upper Eyelids, Medium Nougat Cheek Lines, Wrinkles, and Chin Dimple, Scowl Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3623","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3623&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3623#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3623&ColorID=90","#faccae"
"349",556,"3626pb3755","Minifigure, Head Dark Tan Eyebrows, White Bandage, Black Dust Mask, Gold and Silver Trim Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3755","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3755&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3755#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3755&ColorID=241","#d9c594"
"350",581,"3626pb3499","Minifigure, Head Dual Sided Black and Red Eyebrows, Silver Sunglasses, Red Flame Mark, Scar, Open Mouth Smile / Angry Open Mouth, White Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3499","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3499&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3499#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3499&ColorID=3","#f3d000"
"351",582,"3626pb3680","Minifigure, Head Dual Sided Black Bushy Eyebrows and Sideburns, Medium Nougat Contour Lines, Neutral / Worried Open Mouth Smile Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3680","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3680&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3680#T=C","Nougat",28,"https://www.bricklink.com/catalogPG.asp?P=3626pb3680&ColorID=28","#f8ae79"
"352",585,"3626pb3625","Minifigure, Head Dual Sided Black Bushy Eyebrows, Moustache, Soul Patch, and Goatee, Medium Nougat Cheek Lines and Wrinkles, Evil Open Mouth Smile with Tan Teeth / Frown Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3625","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3625&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3625#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3625&ColorID=90","#faccae"
"353",586,"3626pb3524","Minifigure, Head Dual Sided Black Bushy Eyebrows, Mutton Chops, and Stubble, Medium Nougat Cheek Lines, Bared Teeth Smile and White Goggles / Grin Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3524","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3524&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3524#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3524&ColorID=90","#faccae"
