Image,Item ID,Item Description,Design ID,LEGO Color,BrickLink Color,BL Part ID,EUR,USD,BL Search,New,BL price,% of BL,BL part name,comments,Vote Total #,Weighted Vote Total #,Total EU,Alice,WBI,Bob,Dave Ingraham,Jordan x2,Dave Smith,Kelli Smith,NIcole and Shawn,Tom,Koen,Cass,Brad
,4211421,ROOF TILE 2X3/25°,3298,MED. ST-GREY,,3298,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=4211421,No,$0.13,352.30%,,x,0,-1,,,,,,,,,,,,,
,4218188,ROOF TILE 2X3/45°,3038,DK. ST. GREY,,3038,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=4218188,No,$0.21,341.46%,,x,0,-1,,,,,,,,,,,,,
,4542391,PLATE 1X2 W. STICK,,DK.GREEN,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4542391,No,$0.05,203.25%,,,0,-1,,,,,,,,,,,,,
,4140587,PLATE 1X2 W. STICK,,BR.YEL,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4140587,No,$0.04,162.60%,,,0,-1,,,,,,,,,,,,,
,4140588,PLATE 1X2 W. STICK,,BLACK,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4140588,No,$0.03,121.95%,,,0,-1,,,,,,,,,,,,,
,4140586,PLATE 1X2 W. STICK,,BR.BLUE,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4140586,No,$0.03,121.95%,,,0,-1,,,,,,,,,,,,,
,4210660,PLATE 1X2 W. STICK,,DK. ST. GREY,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4210660,No,$0.03,121.95%,,,0,-1,,,,,,,,,,,,,
,4211632,PLATE 1X2 W. STICK,,MED. ST-GREY,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4211632,No,$0.03,121.95%,,,0,-1,,,,,,,,,,,,,
,4190164,PLATE 1X2 W. STICK,,BR.ORANGE,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4190164,No,$0.03,121.95%,,,0,-1,,,,,,,,,,,,,
,4140585,PLATE 1X2 W. STICK,,BR.RED,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4140585,No,$0.03,121.95%,,,0,-1,,,,,,,,,,,,,
,4140583,PLATE 1X2 W. STICK,,WHITE,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4140583,No,$0.03,121.95%,,,0,-1,,,,,,,,,,,,,
,4211773,ROOF TILE 2X3/45°,3038,MED. ST-GREY,,3038,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=4211773,No,$0.21,341.46%,,x,0,-1,,,,,,,,,,,,,
,4210637,"ROOF TILE 2X4X1, 18°",30363,DK. ST. GREY,,30363,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=4210637,No,$0.22,357.72%,,x,0,-1,,,,,,,,,,,,,
,6312379,ROOF TILE 4X4 45DEG,22391,WHITE,,22391,€0.09,$0.11,https://www.bricklink.com/v2/search.page?q=6312379,Yes,$0.40,361.34%,,,0,-1,,,,,,,,,,,,,
,4226002,BASE PLATE 16X32,2748,BR.BLUE,,3857,€1.18,$1.45,https://www.bricklink.com/v2/search.page?q=4226002,No,$5.20,358.27%,,x,0,-1,,,,,,,,,,,,,
,4585493,PLATE 1X2 W. STICK 3.18,,W.GOLD,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4585493,No,$0.06,243.90%,,,0,-1,,,,,,,,,,,,,
,4501232,PLATE 1X2 W. STICK 3.18,,BR.YEL,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4501232,No,$0.06,243.90%,,,0,-1,,,,,,,,,,,,,
,4225201,PLATE 1X2 W. STICK 3.18,,BLACK,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4225201,No,$0.04,162.60%,,,0,-1,,,,,,,,,,,,,
,4244627,PLATE 1X2 W. STICK 3.18,,MED. ST-GREY,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4244627,No,$0.04,162.60%,,,0,-1,,,,,,,,,,,,,
,4222017,PLATE 1X2 W. STICK 3.18,,WHITE,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4222017,No,$0.04,162.60%,,,0,-1,,,,,,,,,,,,,
,4514398,PLATE 1X2 W. STICK 3.18,,BR.BLUE,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4514398,No,$0.03,121.95%,,,0,-1,,,,,,,,,,,,,
,4521931,PLATE 1X2 W. STICK 3.18,,DK.GREEN,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4521931,No,$0.03,121.95%,,,0,-1,,,,,,,,,,,,,
,4226876,PLATE 1X2 W. STICK 3.18,,BR.RED,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4226876,No,$0.02,81.30%,,,0,-1,,,,,,,,,,,,,
,6340222,PLATE 1X2 W. STUB/VERTICAL,,BRICK-YEL,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6340222,Yes,$0.07,142.28%,,,0,-1,,,,,,,,,,,,,
,6266244,PLATE 1X2 W. STUB/VERTICAL,,BLACK,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6266244,Yes,$0.05,101.63%,,,0,-1,,,,,,,,,,,,,
,6266248,PLATE 1X2 W. STUB/VERTICAL,,DK. ST. GREY,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6266248,Yes,$0.03,60.98%,,,0,-1,,,,,,,,,,,,,
,6266251,PLATE 1X2 W. STUB/VERTICAL,,MED. ST-GREY,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6266251,Yes,$0.03,48.78%,,,0,-1,,,,,,,,,,,,,
,6139364,BASE PLATE 32X32,3811,DK. ST. GREY,,3811,€2.24,$2.76,https://www.bricklink.com/v2/search.page?q=6139364,No,$8.94,324.48%,,x,0,-1,,,,,,,,,,,,,
,4219692,BASE PLATE 32X32 DARK GREEN,3811,DK.GREEN,,3811,€2.71,$3.33,https://www.bricklink.com/v2/search.page?q=4219692,No,$10.24,307.20%,,x,0,-1,,,,,,,,,,,,,
,6326078,PLATE 1X2 W. VERTICAL GRIP,,MED. ST-GREY,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6326078,Yes,$0.11,223.58%,,,0,-1,,,,,,,,,,,,,
,6347310,PLATE 1X2 W. VERTICAL GRIP,,BLACK,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6347310,Yes,$0.04,108.40%,,,0,-1,,,,,,,,,,,,,
,6347308,PLATE 1X2 W. VERTICAL GRIP,,BR.RED,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6347308,Yes,$0.01,20.33%,,,0,-1,,,,,,,,,,,,,
,6347304,PLATE 1X2 W. VERTICAL GRIP,,M. NOUGAT,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6347304,Yes,,0.00%,,,0,-1,,,,,,,,,,,,,
,6360075,PLATE 1X2 W. VERTICAL GRIP,,SAND GREEN,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6360075,Yes,,0.00%,,,0,-1,,,,,,,,,,,,,
,6360077,PLATE 1X2 W. VERTICAL GRIP,,BR.YEL,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6360077,Yes,,0.00%,,,0,-1,,,,,,,,,,,,,
,6338911,PLATE 1X2 W. VERTICAL SCHAFT,,BR.ORANGE,,#REF!,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6338911,Yes,$0.22,298.10%,,,0,-1,,,,,,,,,,,,,
,6261359,PLATE 1X2 W. VERTICAL SCHAFT,,RED. BROWN,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6261359,No,$0.07,113.82%,,,0,-1,,,,,,,,,,,,,
,6261358,PLATE 1X2 W. VERTICAL SCHAFT,,DK.GREEN,,#REF!,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6261358,No,$0.08,108.40%,,,0,-1,,,,,,,,,,,,,
,6261357,PLATE 1X2 W. VERTICAL SCHAFT,,BRICK-YEL,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6261357,No,$0.03,48.78%,,,0,-1,,,,,,,,,,,,,
,6261349,PLATE 1X2 W. VERTICAL SCHAFT,,WHITE,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6261349,No,$0.03,48.78%,,,0,-1,,,,,,,,,,,,,
,6261348,PLATE 1X2 W. VERTICAL SCHAFT,,BLACK,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6261348,No,$0.02,32.52%,,,0,-1,,,,,,,,,,,,,
,6261353,PLATE 1X2 W. VERTICAL SCHAFT,,MED. ST-GREY,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6261353,No,$0.02,32.52%,,,0,-1,,,,,,,,,,,,,
,6261355,PLATE 1X2 W. VERTICAL SCHAFT,,DK. ST. GREY,,#REF!,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6261355,No,$0.02,27.10%,,,0,-1,,,,,,,,,,,,,
,6261351,PLATE 1X2 W. VERTICAL SCHAFT,,BR.RED,,#REF!,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6261351,No,$0.02,27.10%,,,0,-1,,,,,,,,,,,,,
,6261356,PLATE 1X2 W. VERTICAL SCHAFT,,BR.YEL,,#REF!,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6261356,No,$0.01,13.55%,,,0,-1,,,,,,,,,,,,,
,6271165,1/2 BUSH,42136,MED. ST-GREY,,4265c,€0.01,$0.01,https://www.bricklink.com/v2/search.page?q=6271165,No,$0.04,325.20%,,,0,-1,,,,,,,,,,,,,
,6325515,2M FRIC. SNAP W/CROSS HOLE,32054,BR.YEL-GREEN,,32054,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6325515,Yes,$0.38,772.36%,,,0,-1,,,,,,,,,,,,,
,4604304,PLATE 1X2 W.Ø3.2 SHAFT 22.5 D.,,BLACK,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=4604304,No,$0.08,162.60%,,,0,-1,,,,,,,,,,,,,
,6350694,3 w.arch w.knob and shaft ø3.2,42456,BR.RED,,61184,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6350694,Yes,$0.18,365.85%,,,0,-1,,,,,,,,,,,,,
,4502595,3-BRANCH CROSS AXLE W/CROSS H.,57585,MED. ST-GREY,,57585,€0.07,$0.09,https://www.bricklink.com/v2/search.page?q=4502595,No,$0.35,406.50%,,,0,-1,,,,,,,,,,,,,
,6262905,ANGLE ELEMENT 135 DEG. [4],42156,MED. ST-GREY,,32192,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6262905,No,$1.02,1382.11%,,,0,-1,,,,,,,,,,,,,
,6296696,ANGLE ELEMENT 135 DEG. [4],42156,SAND YELLOW,,32192,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6296696,No,$0.67,907.86%,,,0,-1,,,,,,,,,,,,,
,6262904,ANGLE ELEMENT 135 DEG. [4],42156,WHITE,,32192,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6262904,No,$0.33,536.59%,,,0,-1,,,,,,,,,,,,,
,6262898,ANGLE ELEMENT 135 DEG. [4],42156,BR.RED,,32192,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6262898,No,$0.28,379.40%,,,0,-1,,,,,,,,,,,,,
,6262901,ANGLE ELEMENT 135 DEG. [4],42156,BR.YEL-GREEN,,32192,€0.08,$0.10,https://www.bricklink.com/v2/search.page?q=6262901,No,$0.32,325.20%,,,0,-1,,,,,,,,,,,,,
,6332867,"ANGLE ELEMENT, 0 DEGREES [1]",32013,BR.YEL-GREEN,,32013,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6332867,Yes,$0.33,894.31%,,,0,-1,,,,,,,,,,,,,
,6296859,"ANGLE ELEMENT, 0 DEGREES [1]",32013,MED. ST-GREY,,32013,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=6296859,No,$0.13,528.46%,,,0,-1,,,,,,,,,,,,,
,6332586,"ANGLE ELEMENT, 0 DEGREES [1]",32013,DK. BROWN,,32013,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6332586,Yes,$0.14,379.40%,,x,0,-1,,,,,,,,,,,,,
,6284699,"ANGLE ELEMENT, 0 DEGREES [1]",32013,BLACK,,32013,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=6284699,No,$0.09,365.85%,,,0,-1,,,,,,,,,,,,,
,6331024,"ANGLE ELEMENT, 112,5 DEGR. [5]",41488,BR.BLUE,,32015,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6331024,Yes,$0.37,601.63%,,,0,-1,,,,,,,,,,,,,
,6322194,"ANGLE ELEMENT, 112,5 DEGR. [5]",41488,BR.YEL-GREEN,,32015,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6322194,Yes,$0.35,569.11%,,,0,-1,,,,,,,,,,,,,
,6271351,"ANGLE ELEMENT, 112,5 DEGR. [5]",41488,RED. BROWN,,32015,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6271351,No,$0.30,487.80%,,x,0,-1,,,,,,,,,,,,,
,6266207,"PLATE 1X2 W/FORK, VERTICAL",,BLACK,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=6266207,Yes,$0.04,162.60%,,,0,-1,,,,,,,,,,,,,
,6267049,PLATE 1X2 W/FORK/VERTICAL/END,,BR.RED,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6267049,Yes,$0.14,284.55%,,,0,-1,,,,,,,,,,,,,
,6267045,PLATE 1X2 W/FORK/VERTICAL/END,,BLACK,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6267045,Yes,$0.06,162.60%,,,0,-1,,,,,,,,,,,,,
,6267048,PLATE 1X2 W/FORK/VERTICAL/END,,MED. ST-GREY,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6267048,Yes,$0.04,108.40%,,,0,-1,,,,,,,,,,,,,
,6267047,PLATE 1X2 W/FORK/VERTICAL/END,,DK. ST. GREY,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6267047,Yes,$0.03,81.30%,,,0,-1,,,,,,,,,,,,,
,6267046,PLATE 1X2 W/FORK/VERTICAL/END,,BR.YEL,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6267046,Yes,$0.03,81.30%,,,0,-1,,,,,,,,,,,,,
,6271356,"ANGLE ELEMENT, 112,5 DEGR. [5]",41488,DK. ST. GREY,,32015,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6271356,No,$0.26,422.76%,,,0,-1,,,,,,,,,,,,,
,6271348,"ANGLE ELEMENT, 112,5 DEGR. [5]",41488,BR.RED,,32015,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6271348,No,$0.20,325.20%,,,0,-1,,,,,,,,,,,,,
,6337231,"PLATE 1X2 W/HOLDER, VERTICAL",,BR.YEL,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6337231,Yes,$0.17,276.42%,,,0,-1,,,,,,,,,,,,,
,6360036,"PLATE 1X2 W/HOLDER, VERTICAL",,BR.RED,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6360036,Yes,$0.16,260.16%,,,0,-1,,,,,,,,,,,,,
,6347306,"PLATE 1X2 W/HOLDER, VERTICAL",,M. NOUGAT,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6347306,Yes,$0.14,227.64%,,,0,-1,,,,,,,,,,,,,
,6337268,"PLATE 1X2 W/HOLDER, VERTICAL",,MED. ST-GREY,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6337268,Yes,$0.12,195.12%,,,0,-1,,,,,,,,,,,,,
,6337271,"PLATE 1X2 W/HOLDER, VERTICAL",,FL. YELL-ORA,,#REF!,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6337271,Yes,$0.12,162.60%,,,0,-1,,,,,,,,,,,,,
,6347288,"PLATE 1X2 W/HOLDER, VERTICAL",,DK.GREEN,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6347288,Yes,$0.07,113.82%,,,0,-1,,,,,,,,,,,,,
,6337269,"PLATE 1X2 W/HOLDER, VERTICAL",,MEDIUM AZUR,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6337269,Yes,,0.00%,,,0,-1,,,,,,,,,,,,,
,6271349,"ANGLE ELEMENT, 112,5 DEGR. [5]",41488,WHITE,,32015,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6271349,No,$0.19,308.94%,,,0,-1,,,,,,,,,,,,,
,6366184,"ANGLE ELEMENT, 157,5 DEGR. [3]",42128,DK. ST. GREY,,32016,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6366184,Yes,$0.95,1930.89%,,,0,-1,,,,,,,,,,,,,
,6261396,"ANGLE ELEMENT, 157,5 DEGR. [3]",42128,BR.RED,,32016,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6261396,No,$0.69,1869.92%,,,0,-1,,,,,,,,,,,,,
,6261390,"ANGLE ELEMENT, 157,5 DEGR. [3]",42128,WHITE,,32016,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6261390,No,$0.45,1219.51%,,,0,-1,,,,,,,,,,,,,
,6261392,"ANGLE ELEMENT, 157,5 DEGR. [3]",42128,MEDIUM AZUR,,32016,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6261392,No,$0.37,752.03%,,,0,-1,,,,,,,,,,,,,
,6261386,"ANGLE ELEMENT, 157,5 DEGR. [3]",42128,BLACK,,32016,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6261386,No,$0.21,569.11%,,,0,-1,,,,,,,,,,,,,
,6261387,"ANGLE ELEMENT, 157,5 DEGR. [3]",42128,MED. ST-GREY,,32016,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6261387,No,$0.14,379.40%,,,0,-1,,,,,,,,,,,,,
,6271874,"ANGLE ELEMENT, 180 DEGREES [2]",32034,BR.ORANGE,,32034,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6271874,No,$0.63,1280.49%,,,0,-1,,,,,,,,,,,,,
,6351581,"ANGLE ELEMENT, 180 DEGREES [2]",32034,BR.YEL-GREEN,,32034,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6351581,Yes,$0.47,955.28%,,,0,-1,,,,,,,,,,,,,
,6271876,"ANGLE ELEMENT, 180 DEGREES [2]",32034,DK. ST. GREY,,32034,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6271876,No,$0.32,867.21%,,,0,-1,,,,,,,,,,,,,
,6344325,"ANGLE ELEMENT, 180 DEGREES [2]",32034,BR.YEL,,32034,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6344325,Yes,$0.40,813.01%,,,0,-1,,,,,,,,,,,,,
,6248671,PLATE 1X2 W/SHAFT Ø3.2,,FL. YELL-ORA,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=6248671,No,$0.06,243.90%,,x,0,-1,,,,,,,,,,,,,
,6167699,PLATE 1X2 W/SHAFT Ø3.2,,M. NOUGAT,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=6167699,No,$0.06,243.90%,,x,0,-1,,,,,,,,,,,,,
,4515364,PLATE 1X2 W/SHAFT Ø3.2,,WHITE,,#REF!,€0.01,$0.01,https://www.bricklink.com/v2/search.page?q=4515364,No,$0.03,243.90%,,x,0,-1,,,,,,,,,,,,,
,4515367,PLATE 1X2 W/SHAFT Ø3.2,,BR.YEL,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4515367,No,$0.05,203.25%,,x,0,-1,,,,,,,,,,,,,
,6351572,"ANGLE ELEMENT, 180 DEGREES [2]",32034,BR.RED,,32034,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6351572,Yes,$0.15,304.88%,,,0,-1,,,,,,,,,,,,,
,6266222,PLATE 1X2 W/STUB VERTICAL/END,,BR.RED,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6266222,Yes,$0.08,130.08%,,,0,-1,,,,,,,,,,,,,
,6266224,PLATE 1X2 W/STUB VERTICAL/END,,BLACK,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6266224,Yes,$0.06,97.56%,,,0,-1,,,,,,,,,,,,,
,6266225,PLATE 1X2 W/STUB VERTICAL/END,,DK. ST. GREY,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6266225,Yes,$0.05,81.30%,,,0,-1,,,,,,,,,,,,,
,6266231,PLATE 1X2 W/STUB VERTICAL/END,,MED. ST-GREY,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6266231,No,$0.04,81.30%,,,0,-1,,,,,,,,,,,,,
,6268924,"ANGLE ELEMENT, 90 DEGREES [6]",42155,MED. ST-GREY,,32014,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6268924,No,$0.20,325.20%,,,0,-1,,,,,,,,,,,,,
,6268922,"ANGLE ELEMENT, 90 DEGREES [6]",42155,BR.RED,,32014,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6268922,No,$0.23,311.65%,,,0,-1,,,,,,,,,,,,,
,6265695,PLATE 1X2 W/STUB/ALONG/UPPER P,,WHITE,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6265695,Yes,$0.08,162.60%,,,0,-1,,,,,,,,,,,,,
,6338799,PLATE 1X2 W/STUB/ALONG/UPPER P,,BLACK,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6338799,Yes,$0.04,108.40%,,,0,-1,,,,,,,,,,,,,
,6265693,PLATE 1X2 W/STUB/ALONG/UPPER P,,DK. ST. GREY,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6265693,Yes,$0.04,108.40%,,,0,-1,,,,,,,,,,,,,
,6099801,BEAM 1M W. 2 CROSS AXLES 90°,10197,BLACK,,10197,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6099801,No,$0.15,304.88%,,,0,-1,,,,,,,,,,,,,
,6005331,BEAM 1M W. 2 CROSS AXLES 90°,10197,DK. ST. GREY,,10197,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6005331,No,$0.15,304.88%,,,0,-1,,,,,,,,,,,,,
,6308234,BEAM 1M W/CROSS AXLE,22961,BR.YEL-GREEN,,22961,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6308234,Yes,$0.56,910.57%,,,0,-1,,,,,,,,,,,,,
,6253260,BEAM 1M W/CROSS AXLE,22961,BLACK,,22961,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6253260,No,$0.27,548.78%,,,0,-1,,,,,,,,,,,,,
,6179606,BEAM 1M W/CROSS AXLE,22961,WHITE,,22961,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6179606,No,$0.24,487.80%,,,0,-1,,,,,,,,,,,,,
,6135014,BEAM 1M W/CROSS AXLE,22961,DK. ST. GREY,,22961,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6135014,No,$0.22,447.15%,,,0,-1,,,,,,,,,,,,,
,6336378,"BEAM, 1 MODULE W/ 2 CROSS AXLE, 180 DEG.",27940,BR.BLUE,,27940,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6336378,Yes,$0.96,1560.98%,,,0,-1,,,,,,,,,,,,,
,6167281,"BEAM, 1 MODULE W/ 2 CROSS AXLE, 180 DEG.",27940,DK. ST. GREY,,27940,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6167281,No,$0.21,341.46%,,,0,-1,,,,,,,,,,,,,
,6332148,BUSH FOR CROSS AXLE,42798,BLACK,,3713,€0.01,$0.01,https://www.bricklink.com/v2/search.page?q=6332148,Yes,$1.94,15772.36%,,,0,-1,,,,,,,,,,,,,
,6275844,BUSH FOR CROSS AXLE,42798,MED. ST-GREY,,3713,€0.01,$0.01,https://www.bricklink.com/v2/search.page?q=6275844,No,$0.05,406.50%,,,0,-1,,,,,,,,,,,,,
,6261793,"CARDAN CUP W/ CROSS AXLE, NO. 2",52730,DK. ST. GREY,,52730,€0.10,$0.12,https://www.bricklink.com/v2/search.page?q=6261793,No,$1.40,1138.21%,,,0,-1,,,,,,,,,,,,,
,6194075,CATCH,6553,BR.RED,,6553,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6194075,No,$0.84,1138.21%,,,0,-1,,,,,,,,,,,,,
,6270716,CATCH,6553,BR.BLUE,,6553,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6270716,No,$0.51,691.06%,,,0,-1,,,,,,,,,,,,,
,6310906,CATCH W. CROSS HOLE,32039,WHITE,,32039,€0.09,$0.11,https://www.bricklink.com/v2/search.page?q=6310906,Yes,$1.82,1644.08%,,,0,-1,,,,,,,,,,,,,
,6330996,CATCH W. CROSS HOLE,32039,BR.BLUE,,32039,€0.09,$0.11,https://www.bricklink.com/v2/search.page?q=6330996,Yes,$0.42,379.40%,,,0,-1,,,,,,,,,,,,,
,4616711,PLATE 1X2 WITH SLIDE,,SAND YELLOW,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4616711,No,$0.06,243.90%,,x,0,-1,,,,,,,,,,,,,
,6331822,CONNECTOR PEG,3673,BR.YEL,,3673,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=6331822,Yes,$0.10,406.50%,,,0,-1,,,,,,,,,,,,,
,4211807,CONNECTOR PEG,3673,MED. ST-GREY,,3673,€0.01,$0.01,https://www.bricklink.com/v2/search.page?q=4211807,No,$0.04,325.20%,,,0,-1,,,,,,,,,,,,,
,4666579,CONNECTOR PEG/CROSS AXLE,6562,BRICK-YEL,,3749,€0.01,$0.01,https://www.bricklink.com/v2/search.page?q=4666579,No,$0.04,325.20%,,,0,-1,,,,,,,,,,,,,
,6130005,CROSS AXLE 10M,3737,BR.RED,,3737,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6130005,No,$0.37,601.63%,,,0,-1,,,,,,,,,,,,,
,373726,CROSS AXLE 10M,3737,BLACK,,3737,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=373726,No,$0.26,422.76%,,,0,-1,,,,,,,,,,,,,
,6147702,CROSS AXLE 12M,3708,BR.RED,,3708,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6147702,No,$0.49,663.96%,,,0,-1,,,,,,,,,,,,,
,370826,CROSS AXLE 12M,3708,BLACK,,3708,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=370826,No,$0.37,501.36%,,,0,-1,,,,,,,,,,,,,
,6317564,CROSS AXLE 16 MODULE,69732,BLACK,,50451,€0.21,$0.26,https://www.bricklink.com/v2/search.page?q=6317564,Yes,$2.74,1060.78%,,,0,-1,,,,,,,,,,,,,
,6278602,CROSS AXLE 32M,13927,WHITE,,50450,€0.38,$0.47,https://www.bricklink.com/v2/search.page?q=6278602,No,$3.00,641.85%,,,0,-1,,,,,,,,,,,,,
,6210821,CROSS AXLE 32M,13927,BLACK,,50450,€0.38,$0.47,https://www.bricklink.com/v2/search.page?q=6210821,No,$2.91,622.59%,,,0,-1,,,,,,,,,,,,,
