image,item_number,color_code,description,color,gender,age,emotion
,3626bpb0438,3,"Minifigure, Head Male Black Eyes with White Pupils, Unibrow and Wide Mouth Pattern",Yellow,male,young adult,happy
,3626cpb0438,3,"Minifigure, Head Male Black Eyes with White Pupils, Unibrow and Wide Mouth Pattern",Yellow,male,young adult,happy
,3626bpb0466,3,"Minifigure, Head Male Black Thick Eyebrows, Cheek Lines and Furrowed Brow Pattern",Yellow,male,young adult,happy
,3626cpb0852,3,"Minifigure, Head Male Brown Beard and Eyebrows, Goatee, Pupils, Teeth Pattern",Yellow,male,young adult,happy
,3626bpb0687,3,"Minifigure, Head Male Brown Eyebrows, Open Mouth Smile, Chin Dimple, White Pupils Pattern",Yellow,male,young adult,happy
,3626bpb0538,3,"Minifigure, Head Male Brown Eyebrows, Open Mouth Smile, Stubble, White Pupils Pattern",Yellow,male,young adult,happy
,3626bpx84,3,"Minifigure, Head Male Gray Eyes and Hair Patch with Freckles or Stubble Pattern",Yellow,male,young adult,happy
,3626bpb0128,3,"Minifigure, Head Male HP Gilderoy with Light Brown Eyebrows, Cheek Dimple, Open Mouth Smile Pattern",Yellow,male,young adult,happy
,3626bpb0013,3,"Minifigure, Head Male Huge Happy, Headset, Eyebrows Pattern (Flex) with Hair",Yellow,male,young adult,happy
,3626bpb0022,3,"Minifigure, Head Male Open Mouth and Teeth, Long Black Hair, One Closed Eye Pattern",Yellow,male,young adult,happy
,3626bpb0230,3,"Minifigure, Head Male Partially Open Mouth, Dimples, Stubble, and Headset Pattern (Charge)",Yellow,male,young adult,happy
,3626bpb0120,3,"Minifigure, Head Male Red Highlights in Gray Hair, Open Mouth Pattern",Yellow,male,young adult,happy
,3626bpb0791,3,"Minifigure, Head Male Tan Thin Eyebrows and Moustache, Happy with Teeth Pattern",Yellow,male,young adult,happy
,3626cpb1052,3,"Minifigure, Head Male Thick Black Eyebrows and Moustache, Wink, Smile with White Teeth Pattern",Yellow,male,young adult,happy
,3626bpb0507,3,"Minifigure, Head Male Thick Brown Eyebrows with Scar, Open Mouth with Missing Tooth, White Pupils Pattern",Yellow,male,young adult,happy
,3626cpb0507,3,"Minifigure, Head Male Thick Brown Eyebrows with Scar, Open Mouth with Missing Tooth, White Pupils Pattern",Yellow,male,young adult,happy
,3626bpb0696,3,"Minifigure, Head Male Thick Brown Eyebrows, Cheek Lines and Open Mouth Smile Pattern",Yellow,male,young adult,happy
,3626cpb0696,3,"Minifigure, Head Male Thick Brown Eyebrows, Cheek Lines and Open Mouth Smile Pattern",Yellow,male,young adult,happy
,3626bpb0610,3,"Minifigure, Head Male Thick Eyebrows, Thin Black Moustache, Cheek Dimples, and Sinister Happy Pattern",Yellow,male,young adult,happy
,3626cpb0610,3,"Minifigure, Head Male Thick Eyebrows, Thin Black Moustache, Cheek Dimples, and Sinister Happy Pattern",Yellow,male,young adult,happy
,3626bpb0798,3,"Minifigure, Head Male White and Gray Bushy Eyebrows, Open Mouth Smile Pattern",Yellow,male,young adult,happy
,3626cpb0798,3,"Minifigure, Head Male White and Gray Bushy Eyebrows, Open Mouth Smile Pattern",Yellow,male,young adult,happy
,3626bpb0465,3,"Minifigure, Head Moustache Black Thick, Happy with Teeth, White Pupils Pattern",Yellow,male,young adult,happy
,3626cpb0465,3,"Minifigure, Head Moustache Black Thick, Happy with Teeth, White Pupils Pattern",Yellow,male,young adult,happy
,3626cpb2054,3,"Minifigure, Head Moustache Black, Black Eyebrows, Brown Cheek Lines, Smile, White Pupils Pattern",Yellow,male,young adult,happy
,3626cpb1056,3,"Minifigure, Head Moustache Curly Long Thick, Open Mouth, Scared Pattern",Yellow,male,young adult,happy
,3626bpb0174,3,"Minifigure, Head Moustache Curly Long Thick, White Happy, Raised Eyebrows Pattern",Yellow,male,young adult,happy
,3626bpb0461,3,"Minifigure, Head Moustache Curly Long, Open Mouth Happy, White Pupils Pattern",Yellow,male,young adult,happy
,3626cpb1188,3,"Minifigure, Head Moustache Dark Tan Thin, Goatee, Wide Smile with Teeth Pattern",Yellow,male,young adult,happy
,3626bpb0308,3,"Minifigure, Head Moustache Open Mouth, Goatee, V Brow Eyes Pattern",Yellow,male,young adult,happy
,3626bpb0165,3,"Minifigure, Head Moustache Open Mouth, Goatee, V Brow Eyes, Black Hair, Stubble Pattern",Yellow,male,young adult,happy
,3626cpb1074,3,"Minifigure, Head Sideburns and Open Mouth Smile with Teeth and Tongue Pattern",Yellow,male,young adult,happy
,3626bpx168,3,"Minifigure, Head Dual Sided HP Harry / Goyle Pattern",Yellow,male,young adult,neutral
,3626bpx168,3,"Minifigure, Head Dual Sided HP Harry / Goyle Pattern",Yellow,male,young adult,angry
,3626bpb0926,3,"Minifigure, Head Black Eyebrows, Cheek Lines, White Pupils Pattern",Yellow,neutral,young adult,neutral
,3626bpx45,3,"Minifigure, Head Brown Eyebrows and Freckles Pattern",Yellow,neutral,young adult,neutral
,3626bpx94,3,"Minifigure, Head Glasses with Lightning Bolt on Forehead Pattern (HP Harry)",Yellow,male,young adult,neutral
,3626cpb1440,3,"Minifigure, Head Rosy Cheeks, Open Mouth, Black Eyebrows Pattern (Caroler)",Yellow,neutral,young adult,sleepy
,3626cpb2744,3,"Minifigure, Head Dual Sided Black and Dark Red Forehead Makeup, Black Spots and Chin, Happy / Fierce with Fangs Pattern",Yellow,neutral,young adult,neutral
,3626cpb2744,3,"Minifigure, Head Dual Sided Black and Dark Red Forehead Makeup, Black Spots and Chin, Happy / Fierce with Fangs Pattern",Yellow,neutral,young adult,angry
,3626bpb0191,3,"Minifigure, Head Glasses with Blue Sunglasses, Grim Face with Cheek Lines Pattern",Yellow,neutral,young adult,neutral
,3626cpb0445,3,"Minifigure, Head Dual Sided Red Scars, Scowl / Determined Pattern",Yellow,neutral,young adult,neutral
,3626cpb0445,3,"Minifigure, Head Dual Sided Red Scars, Scowl / Determined Pattern",Yellow,neutral,young adult,angry
,3626bpx58,3,"Minifigure, Head Face Paint with Red and Blue Painted Lines, Eyebrows, Pupils, Nose Pattern",Yellow,neutral,young adult,neutral
,3626cpb1933,3,"Minifigure, Head Glasses with Silver Sunglasses, Black Eyebrows Wavy, Thin Happy Pattern",Yellow,neutral,young adult,happy
,3626bpb0615,3,"Minifigure, Head Glasses with White Ski Goggles with Tan and Brown Glass, Strap and Happy Pattern",Yellow,neutral,young adult,neutral
,3626cpb0615,3,"Minifigure, Head Glasses with White Ski Goggles with Tan and Brown Glass, Strap and Happy Pattern",Yellow,neutral,young adult,neutral
,3626bpx130,3,"Minifigure, Head Male Black Hair, Eyebrows, and Smirk Pattern",Yellow,male,young adult,neutral
,3626bp06,3,"Minifigure, Head Male Eyebrows and Headset Pattern",Yellow,male,young adult,neutral
,3626bps3,3,"Minifigure, Head Male Small Black Eyebrows and Chin Dimple Pattern",Yellow,male,young adult,neutral
,3626cps3,3,"Minifigure, Head Male Small Black Eyebrows and Chin Dimple Pattern",Yellow,male,young adult,neutral
,3626bpb0511,3,"Minifigure, Head Male Thin Happy, Black Eyes with White Pupils, Black Eyebrows Pattern",Yellow,male,young adult,neutral
,3626bpb0433,3,"Minifigure, Head Vertical Cheek Lines, Straight Mouth and White Pupils Pattern (Crash Test Dummy)",Yellow,neutral,young adult,neutral
,3626cpb0433,3,"Minifigure, Head Vertical Cheek Lines, Straight Mouth and White Pupils Pattern (Crash Test Dummy)",Yellow,neutral,young adult,neutral
,3626bpb0575,3,"Minifigure, Head Dual Sided Beard Dark Brown, Bushy Eyebrows, Smile with Teeth / Angry Pattern",Yellow,male,young adult,neutral
,3626bpb0575,3,"Minifigure, Head Dual Sided Beard Dark Brown, Bushy Eyebrows, Smile with Teeth / Angry Pattern",Yellow,male,young adult,angry
,3626cpb0575,3,"Minifigure, Head Dual Sided Beard Dark Brown, Bushy Eyebrows, Smile with Teeth / Angry Pattern",Yellow,male,young adult,neutral
,3626cpb0575,3,"Minifigure, Head Dual Sided Beard Dark Brown, Bushy Eyebrows, Smile with Teeth / Angry Pattern",Yellow,male,young adult,angry
,3626bpx118,3,"Minifigure, Head Dual Sided HP Quirrell / Voldemort Pattern",Yellow,male,older adult,neutral
,3626bpx118,3,"Minifigure, Head Dual Sided HP Quirrell / Voldemort Pattern",Yellow,male,older adult,evil
,3626cpb2525,3,"Minifigure, Head Dual Sided Black Eyebrows and Mole, Med. Nougat Cheek Lines, Baggy Eyes / Frown with Black Mask Pattern",Yellow,neutral,young adult,neutral
,3626cpb2525,3,"Minifigure, Head Dual Sided Black Eyebrows and Mole, Med. Nougat Cheek Lines, Baggy Eyes / Frown with Black Mask Pattern",Yellow,neutral,young adult,frown
,3626cpb2740,3,"Minifigure, Head Dual Sided Dark Bluish Gray Eyebrows, Light Bluish Gray Bushy Moustache, Neutral / Licking Lips Pattern",Yellow,male,young adult,neutral
,3626cpb2740,3,"Minifigure, Head Dual Sided Dark Bluish Gray Eyebrows, Light Bluish Gray Bushy Moustache, Neutral / Licking Lips Pattern",Yellow,male,young adult,happy
,3626cpb2401,3,"Minifigure, Head Dual Sided Reddish Brown Eyepatch, Black Stubble and Side Whiskers, Neutral / Smiling with Raised Eyepatch Pattern",Yellow,male,young adult,neutral
,3626cpb2401,3,"Minifigure, Head Dual Sided Reddish Brown Eyepatch, Black Stubble and Side Whiskers, Neutral / Smiling with Raised Eyepatch Pattern",Yellow,male,young adult,happy
,3626bpb0404,3,"Minifigure, Head Dual Sided Glasses, Brown Eyebrows and Moustache Closed Mouth / Open Mouth Scared Pattern",Yellow,male,young adult,neutral
,3626bpb0404,3,"Minifigure, Head Dual Sided Glasses, Brown Eyebrows and Moustache Closed Mouth / Open Mouth Scared Pattern",Yellow,male,young adult,sad
,3626cpb1118,3,"Minifigure, Head Dual Sided Black Glasses, Brown Eyebrows and Goatee, Closed Mouth / Scared Open Mouth Pattern",Yellow,male,young adult,neutral
,3626cpb1118,3,"Minifigure, Head Dual Sided Black Glasses, Brown Eyebrows and Goatee, Closed Mouth / Scared Open Mouth Pattern",Yellow,male,young adult,scared
,3626cpb1070,3,"Minifigure, Head Dual Sided Black Glasses, Gray Moustache and Eyebrows, Cheek Lines, Mouth Closed / Clenched Teeth Pattern",Yellow,male,young adult,neutral
,3626cpb1070,3,"Minifigure, Head Dual Sided Black Glasses, Gray Moustache and Eyebrows, Cheek Lines, Mouth Closed / Clenched Teeth Pattern",Yellow,male,young adult,scared
,3626bpb0800,3,"Minifigure, Head Dual Sided Moustache, Goatee, Raised Eyebrow, Smirk / Open Mouth Scared Pattern",Yellow,male,young adult,neutral
,3626bpb0800,3,"Minifigure, Head Dual Sided Moustache, Goatee, Raised Eyebrow, Smirk / Open Mouth Scared Pattern",Yellow,male,young adult,scared
,3626bpb0771,3,"Minifigure, Head Dual Sided Glasses, Red and Gray Lens / Clear and Gray Lens Pattern",Yellow,neutral,young adult,neutral
,3626bpb0771,3,"Minifigure, Head Dual Sided Glasses, Red and Gray Lens / Clear and Gray Lens Pattern",Yellow,neutral,young adult,smirk
,3626cpb0771,3,"Minifigure, Head Dual Sided Glasses, Red and Gray Lens / Clear and Gray Lens Pattern",Yellow,neutral,young adult,neutral
,3626cpb0771,3,"Minifigure, Head Dual Sided Glasses, Red and Gray Lens / Clear and Gray Lens Pattern",Yellow,neutral,young adult,smirk
,3626bpb0223,3,"Minifigure, Head Beard and Messy Gray Hair, Wide Frown, White Pupils Pattern (The Guardian)",Yellow,male,young adult,neutral
,3626bpx54,3,"Minifigure, Head Beard Black Bushy Goatee and Eyebrows Pattern",Yellow,male,young adult,neutral
,3626bpb0267,3,"Minifigure, Head Beard Brown Angular with White Pupils and Glasses Pattern",Yellow,male,young adult,neutral
,3626cpb0267,3,"Minifigure, Head Beard Brown Angular with White Pupils and Glasses Pattern",Yellow,male,young adult,neutral
,3626bpb0777,3,"Minifigure, Head Beard Brown Bushy, Moustache, White Pupils Pattern",Yellow,male,young adult,neutral
,3626cpb1057,3,"Minifigure, Head Beard Brown, Bushy Eyebrows, Happy and White Pupils Pattern",Yellow,male,young adult,neutral
,3626cpb1082,3,"Minifigure, Head Beard Brown, Bushy Eyebrows, Lines under Eyes, Open Mouth Pattern",Yellow,male,young adult,neutral
,3626cpb1253,3,"Minifigure, Head Beard Brown, Goatee, Curly Moustache, Bushy Eyebrows, Thin Smile Pattern",Yellow,male,young adult,neutral
,3626cpb1679,3,"Minifigure, Head Beard Dark Brown Bushy, Moustache, White Pupils Pattern",Yellow,male,young adult,neutral
,3626bpb0849,3,"Minifigure, Head Beard Dark Tan Angular, Pupils, Bottom Eye Lid Line, Teeth Pattern",Yellow,male,young adult,neutral
,3626cpb0849,3,"Minifigure, Head Beard Dark Tan Angular, Pupils, Bottom Eye Lid Line, Teeth Pattern",Yellow,male,young adult,neutral
,3626cpb1004,3,"Minifigure, Head Beard Gray and White Full, Thick Moustache and Eyebrows Pattern",Yellow,male,young adult,neutral
,3626bpb0218,3,"Minifigure, Head Beard Light Brown Sideburns, Goatee, Moustache, White Pupils Pattern (Danju)",Yellow,male,young adult,neutral
,3626bpb0173,3,"Minifigure, Head Beard Stubble, Black Eyebrows, Wide Mouth, White Pupils Pattern",Yellow,male,young adult,neutral
,3626bpb0913,3,"Minifigure, Head Beard Stubble, Brown Eyebrows and Paint Stains Pattern",Yellow,male,young adult,neutral
,3626cpb1063,3,"Minifigure, Head Beard Stubble, Sideburns, Eyebrows, Crow's Feet Pattern",Yellow,male,older adult,neutral
,3626bpx75,3,"Minifigure, Head Beard Vertical Lines with Messy Hair, Moustache Black Pattern",Yellow,male,young adult,neutral
,3626apb06,3,"Minifigure, Head Beard Vertical Lines with Messy Hair, Moustache Red, Eyepatch Pattern - Solid",Yellow,male,young adult,neutral
,3626bpb0450,3,"Minifigure, Head Beard White, Sideburns, Moustache, Eyebrows and White Pupils Pattern",Yellow,male,young adult,neutral
,3626cpb0450,3,"Minifigure, Head Beard White, Sideburns, Moustache, Eyebrows and White Pupils Pattern",Yellow,male,young adult,neutral
,3626bpx106,3,"Minifigure, Head Beard with Gray Beard and Under-Eyes Wrinkles Pattern",Yellow,male,older adult,neutral
,3626cpb1495,3,"Minifigure, Head Black Eyebrows and Full Black Beard with Stubble, Smile, White Pupils Pattern",Yellow,male,young adult,neutral
,3626cpb2792,3,"Minifigure, Head Black Eyebrows, Left Raised Eyebrow, White Pupils, Black Thin Curly Moustache Pattern",Yellow,male,young adult,neutral
,3626cpb2228,3,"Minifigure, Head Black Eyebrows, White Pupils, Gold Chin Strap, Smile Pattern",Yellow,neutral,young adult,neutral
,3626cpb2466,3,"Minifigure, Head Black Hair, Eyebrows, Eyes, and Moustache, Raised Right Eyebrow Pattern",Yellow,male,young adult,neutral
,3626cpb1820,3,"Minifigure, Head Black Thick Eyebrows and Stubble, Dark Tan Cheek Lines Pattern",Yellow,male,young adult,neutral
,3626cpb1813,3,"Minifigure, Head Brown Eyebrows and Large Moustache Pattern",Yellow,male,young adult,neutral
,3626cpb1051,3,"Minifigure, Head Brown Eyebrows, Goatee and Moustache, White Pupils Pattern",Yellow,male,young adult,neutral
,3626cpb2791,3,"Minifigure, Head Dark Brown Eyebrows, Moustache Thick, Chin Dimple, White Pupils Pattern",Yellow,male,young adult,neutral
,3626cpb1564,3,"Minifigure, Head Dark Orange Eyebrows and Bushy Moustache Pattern",Yellow,male,young adult,neutral
,3626cpb1911,3,"Minifigure, Head Dark Tan Eyebrows, Moustache, Dark Tan and Gray Sideburns, Stubble and White Pupils Pattern",Yellow,male,young adult,neutral
,3626bpx61,3,"Minifigure, Head Face Paint with Green and Orange Painted Face Pattern",Yellow,neutral,young adult,neutral
,3626bpx57,3,"Minifigure, Head Face Paint with Orange Painted Face Pattern",Yellow,neutral,young adult,neutral
,3626bpx59,3,"Minifigure, Head Face Paint with Painted Triangles Pattern",Yellow,neutral,young adult,neutral
,3626cpb1566,3,"Minifigure, Head Glasses Rectangular, Gray Eyebrows and Moustache Pattern",Yellow,male,young adult,neutral
,3626bpb0031,3,"Minifigure, Head Glasses with Blue Glasses, 2 White Teeth and Sideburns Pattern",Yellow,male,young adult,neutral
,3626bpb0124,3,"Minifigure, Head Glasses with Blue Goggles, Red Bangs Pattern",Yellow,neutral,young adult,neutral
,3626bpb0531,3,"Minifigure, Head Glasses with Brown Sideburns, Moustache and White Pupils Pattern",Yellow,male,young adult,neutral
,3626bpx299,3,"Minifigure, Head Glasses with Dark Blue Sunglasses, Closed Mouth, Light Brown Sideburns and Goatee Pattern",Yellow,male,young adult,neutral
,3626cpx299,3,"Minifigure, Head Glasses with Dark Blue Sunglasses, Closed Mouth, Light Brown Sideburns and Goatee Pattern",Yellow,male,young adult,neutral
,3626bpb0790,3,"Minifigure, Head Glasses with Dark Brown Thick Eyebrows and Moustache Pattern",Yellow,male,young adult,neutral
,3626cpb1320,90,"Minifigure, Head Glasses with Gold, Dark Bluish Gray and Silver Goggles Pattern (Hydra Henchman)",Light Nougat,male,young adult,neutral
,3626bpx55,3,"Minifigure, Head Glasses with Gray Moustache, Crosseyed Pattern",Yellow,male,young adult,neutral
,3626bpse,3,"Minifigure, Head Glasses with Large Sunglasses with White Streaks Pattern (SW Scout Trooper)",Yellow,male,young adult,neutral
,3626bpa7,3,"Minifigure, Head Glasses with Monocle, Scar, and Moustache Pattern",Yellow,male,young adult,neutral
,3626cpb1949,3,"Minifigure, Head Glasses with Orange Sunglasses, Dark Tan Eyebrows, Moustache and Goatee Pattern",Yellow,male,young adult,neutral
,3626bpx107,3,"Minifigure, Head Glasses with Pencil Behind Ear, and Pointed Moustache Pattern",Yellow,male,young adult,neutral
,3626bpa1,3,"Minifigure, Head Glasses with Round Glasses, Gray Lines Beard and Moustache Pattern",Yellow,male,young adult,neutral
,3626bpb0916,3,"Minifigure, Head Glasses with Silver Sunglasses, Moustache Brown Bushy and Stubble Pattern",Yellow,male,young adult,neutral
,3626cpb0916,3,"Minifigure, Head Glasses with Silver Sunglasses, Moustache Brown Bushy and Stubble Pattern",Yellow,male,young adult,neutral
,3626bpb0924,3,"Minifigure, Head Glasses, Gray Eyebrows and Moustache Pattern",Yellow,male,young adult,neutral
,3626cpb2759,115,"Minifigure, Head Gold Eyebrows, Beard and Braided Ponytail on Back, Dark Orange Wrinkles, Smile Pattern (Sensei Wu)",Yellow,male,older adult,neutral
,3626cpb2048,3,"Minifigure, Head Gray Eyebrows and Beard, Black Eyepatch, Dark Orange Crow's Feet Pattern",Yellow,male,older adult,neutral
,3626cpb2328,3,"Minifigure, Head Gray Eyepatch, Moustache Dark Brown Fu Manchu, Scar, Wrinkles, Crow's Feet Pattern",Yellow,male,older adult,neutral
,3626bpx6,3,"Minifigure, Head Male Eyebrows, Sideburns and Red Bandana Pattern",Yellow,male,young adult,neutral
,3626cpb0801,3,"Minifigure, Head Male Eyepatch, Black Bushy Beard, Moustache and Missing Tooth Pattern",Yellow,male,young adult,neutral
,3626cpb0623,90,"Minifigure, Head Male SW Gray Stubble and Scar over Right Missing Eye Pattern (Commander Wolffe)",Light Nougat,male,young adult,neutral
,3626bpb0518,3,"Minifigure, Head Male with Thin Gray Moustache and Viewing Apparatus Pattern",Yellow,male,young adult,neutral
