"","item_number","description","category","item_link","minifigs_link","color_link","Name"
"218","24797pb01","Minifigure, Hair Female Long with Center Part and Black Ribbon Tied in Bow Pattern (Alice)","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=24797pb01","https://www.bricklink.com/catalogItemIn.asp?P=24797pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=24797pb01#T=C","Bright Light Yellow"
"219","92082","Minifigure, Hair Female Long with Part over Face","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=92082","https://www.bricklink.com/catalogItemIn.asp?P=92082&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=92082#T=C","Black"
"220","92082","Minifigure, Hair Female Long with Part over Face","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=92082","https://www.bricklink.com/catalogItemIn.asp?P=92082&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=92082#T=C","Bright Light Blue"
"221","92082","Minifigure, Hair Female Long with Part over Face","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=92082","https://www.bricklink.com/catalogItemIn.asp?P=92082&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=92082#T=C","Dark Brown"
"222","3361","Minifigure, Hair Female Long with Part over Right Shoulder, Curled Ends, Hole on Top","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3361","https://www.bricklink.com/catalogItemIn.asp?P=3361&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3361#T=C","Bright Light Yellow"
"223","3361","Minifigure, Hair Female Long with Part over Right Shoulder, Curled Ends, Hole on Top","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3361","https://www.bricklink.com/catalogItemIn.asp?P=3361&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3361#T=C","Yellow"
"224","37703","Minifigure, Hair Female Long with Right Side Part (Extra Tolerance for Body Wear in Back)","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=37703","https://www.bricklink.com/catalogItemIn.asp?P=37703&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=37703#T=C","Bright Light Yellow"
"225","37703","Minifigure, Hair Female Long with Right Side Part (Extra Tolerance for Body Wear in Back)","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=37703","https://www.bricklink.com/catalogItemIn.asp?P=37703&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=37703#T=C","Light Bluish Gray"
"226","37703","Minifigure, Hair Female Long with Right Side Part (Extra Tolerance for Body Wear in Back)","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=37703","https://www.bricklink.com/catalogItemIn.asp?P=37703&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=37703#T=C","Yellow"
"227","92080","Minifigure, Hair Female Long with Top Knot Bun and Barbs","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=92080","https://www.bricklink.com/catalogItemIn.asp?P=92080&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=92080#T=C","White"
"228","13750","Minifigure, Hair Female Long, Braided on Right, Hole on Top","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=13750","https://www.bricklink.com/catalogItemIn.asp?P=13750&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=13750#T=C","Dark Orange"
"229","3321","Minifigure, Hair Female Long, Parted on Left, Swept over Left Side","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3321","https://www.bricklink.com/catalogItemIn.asp?P=3321&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3321#T=C","Black"
"230","3321","Minifigure, Hair Female Long, Parted on Left, Swept over Left Side","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3321","https://www.bricklink.com/catalogItemIn.asp?P=3321&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3321#T=C","Bright Light Yellow"
"231","28664pb02","Minifigure, Hair Female Loose Bun with Magenta Chopsticks, Dark Purple Highlights Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=28664pb02","https://www.bricklink.com/catalogItemIn.asp?P=28664pb02&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=28664pb02#T=C","Dark Turquoise"
"232","28664pb01","Minifigure, Hair Female Loose Bun with Red Chopsticks Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=28664pb01","https://www.bricklink.com/catalogItemIn.asp?P=28664pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=28664pb01#T=C","Orange"
"233","65618pb01","Minifigure, Hair Female Medium Length Tousled with Center Part with Tan Macrobinocular Goggles Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=65618pb01","https://www.bricklink.com/catalogItemIn.asp?P=65618pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=65618pb01#T=C","Black"
"234","95326","Minifigure, Hair Female Messy with Swept-up Ponytail, Side Bangs and Clip","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=95326","https://www.bricklink.com/catalogItemIn.asp?P=95326&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=95326#T=C","Bright Green"
"235","95326","Minifigure, Hair Female Messy with Swept-up Ponytail, Side Bangs and Clip","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=95326","https://www.bricklink.com/catalogItemIn.asp?P=95326&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=95326#T=C","Bright Light Yellow"
"236","95326","Minifigure, Hair Female Messy with Swept-up Ponytail, Side Bangs and Clip","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=95326","https://www.bricklink.com/catalogItemIn.asp?P=95326&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=95326#T=C","Dark Orange"
"237","95326","Minifigure, Hair Female Messy with Swept-up Ponytail, Side Bangs and Clip","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=95326","https://www.bricklink.com/catalogItemIn.asp?P=95326&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=95326#T=C","Reddish Brown"
"238","95326","Minifigure, Hair Female Messy with Swept-up Ponytail, Side Bangs and Clip","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=95326","https://www.bricklink.com/catalogItemIn.asp?P=95326&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=95326#T=C","Flat Silver"
"239","40251","Minifigure, Hair Female Mid-Length","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=40251","https://www.bricklink.com/catalogItemIn.asp?P=40251&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=40251#T=C","Black"
"240","40251","Minifigure, Hair Female Mid-Length","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=40251","https://www.bricklink.com/catalogItemIn.asp?P=40251&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=40251#T=C","Brown"
"241","40251","Minifigure, Hair Female Mid-Length","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=40251","https://www.bricklink.com/catalogItemIn.asp?P=40251&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=40251#T=C","Dark Orange"
"242","40251","Minifigure, Hair Female Mid-Length","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=40251","https://www.bricklink.com/catalogItemIn.asp?P=40251&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=40251#T=C","Orange"
"243","40251","Minifigure, Hair Female Mid-Length","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=40251","https://www.bricklink.com/catalogItemIn.asp?P=40251&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=40251#T=C","Reddish Brown"
"244","36037","Minifigure, Hair Female Mid-Length Combed Behind Ear","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=36037","https://www.bricklink.com/catalogItemIn.asp?P=36037&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=36037#T=C","Black"
"245","36037","Minifigure, Hair Female Mid-Length Combed Behind Ear","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=36037","https://www.bricklink.com/catalogItemIn.asp?P=36037&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=36037#T=C","Dark Brown"
"246","36037","Minifigure, Hair Female Mid-Length Combed Behind Ear","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=36037","https://www.bricklink.com/catalogItemIn.asp?P=36037&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=36037#T=C","Dark Orange"
"247","36037","Minifigure, Hair Female Mid-Length Combed Behind Ear","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=36037","https://www.bricklink.com/catalogItemIn.asp?P=36037&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=36037#T=C","Dark Red"
"248","36037","Minifigure, Hair Female Mid-Length Combed Behind Ear","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=36037","https://www.bricklink.com/catalogItemIn.asp?P=36037&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=36037#T=C","Tan"
"249","20688pb01","Minifigure, Hair Female Mid-Length Flipped Ends with Lavender Hairband Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=20688pb01","https://www.bricklink.com/catalogItemIn.asp?P=20688pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=20688pb01#T=C","Orange"
"250","5266pb01","Minifigure, Hair Female Mid-Length Swept Back with Top Knot Bun with Gold Dragon and Monkie Kid Color Stone in Circle Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=5266pb01","https://www.bricklink.com/catalogItemIn.asp?P=5266pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=5266pb01#T=C","Black"
"251","23187","Minifigure, Hair Female Mid-Length Wavy","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=23187","https://www.bricklink.com/catalogItemIn.asp?P=23187&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=23187#T=C","Black"
"252","23187","Minifigure, Hair Female Mid-Length Wavy","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=23187","https://www.bricklink.com/catalogItemIn.asp?P=23187&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=23187#T=C","Dark Brown"
"253","23187","Minifigure, Hair Female Mid-Length Wavy","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=23187","https://www.bricklink.com/catalogItemIn.asp?P=23187&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=23187#T=C","Dark Green"
"254","23187","Minifigure, Hair Female Mid-Length Wavy","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=23187","https://www.bricklink.com/catalogItemIn.asp?P=23187&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=23187#T=C","Dark Pink"
"255","23187","Minifigure, Hair Female Mid-Length Wavy","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=23187","https://www.bricklink.com/catalogItemIn.asp?P=23187&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=23187#T=C","Lavender"
"256","23187","Minifigure, Hair Female Mid-Length Wavy","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=23187","https://www.bricklink.com/catalogItemIn.asp?P=23187&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=23187#T=C","Medium Nougat"
"257","23187","Minifigure, Hair Female Mid-Length Wavy","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=23187","https://www.bricklink.com/catalogItemIn.asp?P=23187&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=23187#T=C","Red"
"258","23187","Minifigure, Hair Female Mid-Length Wavy","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=23187","https://www.bricklink.com/catalogItemIn.asp?P=23187&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=23187#T=C","Reddish Brown"
"259","23187","Minifigure, Hair Female Mid-Length Wavy","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=23187","https://www.bricklink.com/catalogItemIn.asp?P=23187&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=23187#T=C","White"
"260","90396","Minifigure, Hair Female Mid-Length Wavy with Center Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=90396","https://www.bricklink.com/catalogItemIn.asp?P=90396&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=90396#T=C","Black"
"261","90396","Minifigure, Hair Female Mid-Length Wavy with Center Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=90396","https://www.bricklink.com/catalogItemIn.asp?P=90396&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=90396#T=C","Bright Light Yellow"
"262","90396","Minifigure, Hair Female Mid-Length Wavy with Center Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=90396","https://www.bricklink.com/catalogItemIn.asp?P=90396&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=90396#T=C","Dark Blue"
"263","90396","Minifigure, Hair Female Mid-Length Wavy with Center Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=90396","https://www.bricklink.com/catalogItemIn.asp?P=90396&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=90396#T=C","Dark Pink"
"264","90396","Minifigure, Hair Female Mid-Length Wavy with Center Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=90396","https://www.bricklink.com/catalogItemIn.asp?P=90396&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=90396#T=C","Dark Red"
"265","90396","Minifigure, Hair Female Mid-Length Wavy with Center Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=90396","https://www.bricklink.com/catalogItemIn.asp?P=90396&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=90396#T=C","Dark Turquoise"
"266","90396","Minifigure, Hair Female Mid-Length Wavy with Center Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=90396","https://www.bricklink.com/catalogItemIn.asp?P=90396&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=90396#T=C","Magenta"
"267","90396","Minifigure, Hair Female Mid-Length Wavy with Center Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=90396","https://www.bricklink.com/catalogItemIn.asp?P=90396&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=90396#T=C","Medium Nougat"
"268","90396","Minifigure, Hair Female Mid-Length Wavy with Center Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=90396","https://www.bricklink.com/catalogItemIn.asp?P=90396&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=90396#T=C","Reddish Brown"
